#class tools::wcsv::ntuple,,,,,,,,,
#title data,,,,,,,,,
#separator 44,,,,,,,,,
#vector_separator 59,,,,,,,,,
#column int RunID,,,,,,,,,
#column int EventID,,,,,,,,,
#column int TrackID,,,,,,,,,
#column string Particle_Name,,,,,,,,,
#column double ed,,,,,,,,,
#column double distance,,,,,,,,,
0,328,5,alpha,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,328,5,alpha,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,328,9,e-,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,328,8,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,#VALUE!,#VALUE!
0,329,1,proton,100,76.9078,FALSE,100,100,FALSE
0,330,1,proton,100,76.9751,FALSE,100,100,FALSE
0,331,1,proton,36.2428,42.715,FALSE,36.2428,0,FALSE
0,331,6,C12,58.6758,30.0976,TRUE,94.9186,0,FALSE
0,331,5,gamma,0,6.90451e-310,TRUE,58.6758,0,FALSE
0,331,5,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,331,5,gamma,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,331,8,e-,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,331,7,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
0,331,9,e-,3.40905e-322,1.82804e-322,TRUE,#VALUE!,#VALUE!,#VALUE!
0,332,1,proton,54.5199,59.1254,FALSE,54.5199,0,FALSE
0,332,2,proton,45.4801,18.6015,TRUE,100,100,FALSE
0,333,1,proton,98.14,75.3514,FALSE,98.14,0,FALSE
0,333,2,C12,1.85996,0.00202178,TRUE,99.99996,99.99996,FALSE
0,334,1,proton,100,77.9604,FALSE,100,100,FALSE
0,335,1,proton,63.0556,64.054,FALSE,63.0556,0,FALSE
0,335,7,alpha,2.97429,0.143664,TRUE,66.02989,0,FALSE
0,335,6,alpha,0,6.90451e-310,TRUE,2.97429,0,FALSE
0,335,5,alpha,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,335,5,alpha,0.0159569,0.00175648,TRUE,#VALUE!,#VALUE!,#VALUE!
0,336,1,proton,100,77.469,FALSE,100,100,FALSE
0,337,1,proton,100,77.7673,FALSE,100,100,FALSE
0,338,1,proton,100,77.2247,FALSE,100,100,FALSE
0,339,1,proton,100,77.7752,FALSE,100,100,FALSE
0,340,1,proton,100,78.4132,FALSE,100,100,FALSE
0,341,1,proton,99.6797,77.0862,FALSE,99.6797,0,FALSE
0,341,2,C12,0.320296,0.00110017,TRUE,99.999996,99.999996,FALSE
0,342,1,proton,22.1802,27.8288,FALSE,22.1802,0,FALSE
0,342,6,C12,71.5496,42.1483,TRUE,93.7298,0,FALSE
0,342,5,gamma,0,6.90451e-310,TRUE,71.5496,0,FALSE
0,342,4,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,342,8,e-,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,342,8,e-,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,342,8,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
0,342,8,e-,3.40905e-322,1.82804e-322,TRUE,#VALUE!,#VALUE!,#VALUE!
0,343,1,proton,100,75.8378,FALSE,100,100,FALSE
0,344,1,proton,99.012,77.0023,FALSE,99.012,0,FALSE
0,344,2,C12,0.987983,0.00161485,TRUE,99.999983,99.999983,FALSE
0,345,1,proton,100,76.0139,FALSE,100,100,FALSE
0,346,1,proton,48.3224,53.3882,FALSE,48.3224,0,FALSE
0,346,7,B11,20.1786,4.32098,TRUE,68.501,0,FALSE
0,346,6,gamma,0,6.90451e-310,TRUE,20.1786,0,FALSE
0,346,5,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,346,5,gamma,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,346,8,e-,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,346,8,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
