#class tools::wcsv::ntuple
#title data
#separator 44
#vector_separator 59
#column int RunID
#column int EventID
#column int TrackID
#column string Particle_Name
#column double ed
#column double distance
0,762,1,proton,100,77.6505
0,763,1,proton,100,75.333
0,764,1,proton,99.7004,78.3758
0,764,2,C12,0.299573,0.00107357
0,765,1,proton,100,75.3243
0,766,1,proton,99.8059,77.2877
0,766,2,C12,0.19412,0.000903244
0,767,1,proton,100,78.45
0,768,1,proton,100,76.4982
0,769,1,proton,100,77.3085
0,840,1,proton,100,77.1499
0,841,1,proton,100,76.3202
0,842,1,proton,17.4838,23.0898
0,842,7,B11,46.3853,19.463
0,842,6,gamma,0,0
0,842,6,gamma,1.82804e-322,1.82804e-322
0,842,6,gamma,23.0898,6.90452e-310
0,842,9,e-,19.463,6.90452e-310
0,842,8,e-,0,6.90452e-310
0,842,14,e-,1.82804e-322,5.16299e-321
0,842,13,e-,6.90452e-310,1.0562e-15
0,842,12,e-,6.90452e-310,2.37223e-15
0,842,11,e-,6.90452e-310,5.32806e-15
0,843,1,proton,100,77.9594
0,844,1,proton,100,77.171
0,845,1,proton,100,77.4468
0,846,1,proton,100,76.497
0,847,1,proton,100,77.663
0,848,1,proton,100,77.2325
0,849,1,proton,100,76.5098
0,850,1,proton,100,77.6312
0,851,1,proton,100,76.0884
0,852,1,proton,99.5482,77.7803
0,852,2,C12,0.451833,0.00125491
0,853,1,proton,82.0239,72.8587
0,853,7,C12,7.6953,0.747312
0,853,6,gamma,0,0
0,853,5,gamma,1.82804e-322,1.82804e-322
0,853,8,e-,72.8587,6.90452e-310
0,853,8,e-,0.747312,6.90452e-310
0,853,8,e-,0,6.90452e-310
0,854,1,proton,100,77.0975
0,855,1,proton,100,77.1899
0,856,1,proton,100,76.8207
0,857,1,proton,100,76.2605
0,858,1,proton,100,77.4208
0,859,1,proton,100,76.2902
0,860,1,proton,100,76.5813
0,861,1,proton,100,77.7374
0,862,1,proton,100,77.4413
0,863,1,proton,100,77.1538
0,864,1,proton,99.8393,77.4273
0,864,2,C12,0.160727,0.000824551
0,865,1,proton,100,77.3669
0,866,1,proton,15.0893,20.3164
0,866,7,alpha,31.6012,9.60036
0,866,6,alpha,0,0
0,866,5,He3,1.82804e-322,1.82804e-322
0,866,9,proton,20.3164,6.90452e-310
0,866,9,proton,9.60036,6.90452e-310
0,866,8,proton,0,6.90452e-310
